LOCATION,Country,REG_ID,Region,IND,Indicator,ISC11,Education ISCED level,GENDER,Gender,MEAS,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,11.6,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,16.1,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,16.9,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,16.7,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,16.4,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,17.7,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,18.6,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,18.6,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,19.8,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,20.8,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,20.5,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,18.8,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,19.8,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,20.2,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,21.6,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,22.1,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,23.9,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,24.4,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,25.9,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,26.4,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,9.5,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,9.1,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,10.6,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,11.5,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,14.8,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,15.4,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,15.1,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,16.2,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,17.3,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,16.4,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,17.2,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,18.2,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,19.2,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,20.5,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,20.7,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,21,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,21.6,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,23,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,22.4,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,21.2,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,21.9,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,22.5,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,21.7,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,8.6,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,8.2,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,8.8,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,9.2,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,10.8,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,11.1,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,11.9,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,12.3,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,12.7,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,13.4,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,14.1,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,13.4,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,15,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,15.3,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,15.6,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,16.3,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,16.7,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,17.4,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,17.9,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,18.2,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,18.6,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,18.8,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,19.1,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,8.4,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,8.6,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,8.8,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,8.8,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,9.2,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,9.9,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,10.9,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,11.3,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,12.3,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,11.8,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,12.4,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,12.5,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,13,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,14.1,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,15.2,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,15.1,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,15.5,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,16.1,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,16.8,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,17.4,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,18,,
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,18.1,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF4,Apulia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,19,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,7,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,7,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,8.3,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,9.7,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,9.8,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,11.5,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,12.5,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,13.4,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,13.7,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,14.1,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,14.5,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,14.8,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,15.6,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,17.3,,
